!ACCNT,NAME,ACCNTTYPE,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
ACCNT,CITY,0CLIAB,,nan,,,nan
ACCNT,Tax Payable,OCLIAB,,nan,,,nan
ACCNT,Income,INC,,nan,,,nan
ACCNT,Uncategorized Income,INC,,nan,,,nan
ACCNT,Sales,INC,,nan,,,nan
ACCNT,Accounts Receivable,AR,,nan,,,nan
ACCNT,Service Income,INC,,nan,,,nan
ACCNT,Payments Received,OCASSET,,nan,,,nan
!CUST,NAME,,,nan,,,nan
SPL,nan,GENERAL JOURNAL,3/10/2024,CITY,OWNER,-6.0,Sales tax for invoice #2026
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/13/2024,Accounts Receivable,OWNER,700.0,Payment for invoice #2025 - CUST_0131
SPL,nan,GENERAL JOURNAL,3/13/2024,Service Income,OWNER,-700.0,Payment for invoice #2025 - CUST_0131
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/17/2024,Accounts Receivable,CUST_0131,700.0,Invoice:2025
SPL,nan,GENERAL JOURNAL,3/17/2024,Service Income,CUST_0131,-700.0,Invoice:2025 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/13/2024,Income,OWNER,0.0,Sales tax for invoice #2025
SPL,nan,GENERAL JOURNAL,3/13/2024,CITY,OWNER,0.0,Sales tax for invoice #2025
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/19/2024,Accounts Receivable,OWNER,250.0,Payment for invoice #2021 - CUST_0022
SPL,nan,GENERAL JOURNAL,3/19/2024,Service Income,OWNER,-250.0,Payment for invoice #2021 - CUST_0022
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/12/2024,Accounts Receivable,CUST_0022,271.0,Invoice:2021
SPL,nan,GENERAL JOURNAL,3/12/2024,Tax Payable,CUST_0022,-21.0,Invoice:2021
SPL,nan,GENERAL JOURNAL,3/12/2024,Service Income,CUST_0022,-250.0,Invoice:2021 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/19/2024,Income,OWNER,21.0,Sales tax for invoice #2021
SPL,nan,GENERAL JOURNAL,3/19/2024,CITY,OWNER,-21.0,Sales tax for invoice #2021
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/19/2024,Accounts Receivable,OWNER,170.0,Payment for invoice #2029 - CUST_0037
SPL,nan,GENERAL JOURNAL,3/19/2024,Service Income,OWNER,-170.0,Payment for invoice #2029 - CUST_0037
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/25/2024,Accounts Receivable,CUST_0037,368.0,Invoice:2029
SPL,nan,GENERAL JOURNAL,3/25/2024,Tax Payable,CUST_0037,-28.0,Invoice:2029
SPL,nan,GENERAL JOURNAL,3/25/2024,Service Income,CUST_0037,-340.0,Invoice:2029 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/19/2024,Income,OWNER,14.0,Sales tax for invoice #2029
SPL,nan,GENERAL JOURNAL,3/19/2024,CITY,OWNER,-14.0,Sales tax for invoice #2029
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/19/2024,Accounts Receivable,OWNER,870.0,Payment for invoice #2028 - NON_CUSTOMER
SPL,nan,GENERAL JOURNAL,3/19/2024,Service Income,OWNER,-870.0,Payment for invoice #2028 - NON_CUSTOMER
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/23/2024,Accounts Receivable,CUST_0064,942.0,Invoice:2028
SPL,nan,GENERAL JOURNAL,3/23/2024,Tax Payable,CUST_0064,-72.0,Invoice:2028
SPL,nan,GENERAL JOURNAL,3/23/2024,Service Income,CUST_0064,-870.0,Invoice:2028 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/19/2024,Income,OWNER,72.0,Sales tax for invoice #2028
SPL,nan,GENERAL JOURNAL,3/19/2024,CITY,OWNER,-72.0,Sales tax for invoice #2028
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/22/2024,Accounts Receivable,OWNER,535.0,Payment for invoice #2031 - CUST_0056
SPL,nan,GENERAL JOURNAL,3/22/2024,Service Income,OWNER,-535.0,Payment for invoice #2031 - CUST_0056
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/25/2024,Accounts Receivable,CUST_0056,579.0,Invoice:2031
SPL,nan,GENERAL JOURNAL,3/25/2024,Tax Payable,CUST_0056,-44.0,Invoice:2031
SPL,nan,GENERAL JOURNAL,3/25/2024,Service Income,CUST_0056,-340.0,Invoice:2031 SERVICE
SPL,nan,GENERAL JOURNAL,3/25/2024,Service Income,CUST_0056,-195.0,Invoice:2031 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/22/2024,Income,OWNER,44.0,Sales tax for invoice #2031
SPL,nan,GENERAL JOURNAL,3/22/2024,CITY,OWNER,-44.0,Sales tax for invoice #2031
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/22/2024,Accounts Receivable,OWNER,50.0,Payment for invoice #2030 - NON_CUSTOMER
SPL,nan,GENERAL JOURNAL,3/22/2024,Service Income,OWNER,-50.0,Payment for invoice #2030 - NON_CUSTOMER
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/30/2024,Accounts Receivable,CUST_0055,50.0,Invoice:2030
SPL,nan,GENERAL JOURNAL,3/30/2024,Service Income,CUST_0055,-50.0,Invoice:2030 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/25/2024,Accounts Receivable,OWNER,170.0,Payment for invoice #2029 - CUST_0037
SPL,nan,GENERAL JOURNAL,3/25/2024,Service Income,OWNER,-170.0,Payment for invoice #2029 - CUST_0037
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/25/2024,Income,OWNER,14.0,Sales tax for invoice #2029
SPL,nan,GENERAL JOURNAL,3/25/2024,CITY,OWNER,-14.0,Sales tax for invoice #2029
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/26/2024,Accounts Receivable,OWNER,100.0,Payment for invoice #2032 - CUST_0056
SPL,nan,GENERAL JOURNAL,3/26/2024,Service Income,OWNER,-100.0,Payment for invoice #2032 - CUST_0056
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/5/2024,Accounts Receivable,CUST_0056,108.0,Invoice:2032
SPL,nan,GENERAL JOURNAL,4/5/2024,Tax Payable,CUST_0056,-8.0,Invoice:2032
SPL,nan,GENERAL JOURNAL,4/5/2024,Service Income,CUST_0056,-100.0,Invoice:2032 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/26/2024,Income,OWNER,8.0,Sales tax for invoice #2032
SPL,nan,GENERAL JOURNAL,3/26/2024,CITY,OWNER,-8.0,Sales tax for invoice #2032
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/27/2024,Accounts Receivable,OWNER,125.0,Payment for invoice #2027 - CUST_0022
SPL,nan,GENERAL JOURNAL,3/27/2024,Service Income,OWNER,-125.0,Payment for invoice #2027 - CUST_0022
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/19/2024,Accounts Receivable,CUST_0022,135.0,Invoice:2027
SPL,nan,GENERAL JOURNAL,3/19/2024,Tax Payable,CUST_0022,-10.0,Invoice:2027
SPL,nan,GENERAL JOURNAL,3/19/2024,Service Income,CUST_0022,-125.0,Invoice:2027 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,3/27/2024,Income,OWNER,10.0,Sales tax for invoice #2027
SPL,nan,GENERAL JOURNAL,3/27/2024,CITY,OWNER,-10.0,Sales tax for invoice #2027
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/3/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2033 - CUST_0120
SPL,nan,GENERAL JOURNAL,4/3/2024,Service Income,OWNER,-90.0,Payment for invoice #2033 - CUST_0120
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/11/2024,Accounts Receivable,CUST_0120,97.0,Invoice:2033
SPL,nan,GENERAL JOURNAL,4/11/2024,Tax Payable,CUST_0120,-7.0,Invoice:2033
SPL,nan,GENERAL JOURNAL,4/11/2024,Service Income,CUST_0120,-90.0,Invoice:2033 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/3/2024,Income,OWNER,7.0,Sales tax for invoice #2033
SPL,nan,GENERAL JOURNAL,4/3/2024,CITY,OWNER,-7.0,Sales tax for invoice #2033
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/3/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2034 - CUST_0049
SPL,nan,GENERAL JOURNAL,4/3/2024,Service Income,OWNER,-90.0,Payment for invoice #2034 - CUST_0049
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/11/2024,Accounts Receivable,CUST_0049,97.0,Invoice:2034
SPL,nan,GENERAL JOURNAL,4/11/2024,Tax Payable,CUST_0049,-7.0,Invoice:2034
SPL,nan,GENERAL JOURNAL,4/11/2024,Service Income,CUST_0049,-90.0,Invoice:2034 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/3/2024,Income,OWNER,7.0,Sales tax for invoice #2034
SPL,nan,GENERAL JOURNAL,4/3/2024,CITY,OWNER,-7.0,Sales tax for invoice #2034
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/3/2024,Accounts Receivable,OWNER,1025.0,Payment for invoice #2035 - CUST_0027
SPL,nan,GENERAL JOURNAL,4/3/2024,Service Income,OWNER,-1025.0,Payment for invoice #2035 - CUST_0027
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/11/2024,Accounts Receivable,CUST_0027,1108.0,Invoice:2035
SPL,nan,GENERAL JOURNAL,4/11/2024,Tax Payable,CUST_0027,-82.0,Invoice:2035
SPL,nan,GENERAL JOURNAL,4/11/2024,Service Income,CUST_0027,-1000.0,Invoice:2035 SERVICE
SPL,nan,GENERAL JOURNAL,4/11/2024,Service Income,CUST_0027,-25.0,Invoice:2035 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/3/2024,Income,OWNER,82.0,Sales tax for invoice #2035
SPL,nan,GENERAL JOURNAL,4/3/2024,CITY,OWNER,-82.0,Sales tax for invoice #2035
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/4/2024,Accounts Receivable,OWNER,170.0,Payment for invoice #2036 - CUST_0026
SPL,nan,GENERAL JOURNAL,4/4/2024,Service Income,OWNER,-170.0,Payment for invoice #2036 - CUST_0026
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Accounts Receivable,CUST_0026,368.0,Invoice:2036
SPL,nan,GENERAL JOURNAL,4/30/2024,Tax Payable,CUST_0026,-28.0,Invoice:2036
SPL,nan,GENERAL JOURNAL,4/30/2024,Service Income,CUST_0026,-340.0,Invoice:2036 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/4/2024,Income,OWNER,14.0,Sales tax for invoice #2036
SPL,nan,GENERAL JOURNAL,4/4/2024,CITY,OWNER,-14.0,Sales tax for invoice #2036
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/8/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2037 - CUST_0088
SPL,nan,GENERAL JOURNAL,4/8/2024,Service Income,OWNER,-90.0,Payment for invoice #2037 - CUST_0088
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/11/2024,Accounts Receivable,CUST_0088,97.0,Invoice:2037
SPL,nan,GENERAL JOURNAL,4/11/2024,Tax Payable,CUST_0088,-7.0,Invoice:2037
SPL,nan,GENERAL JOURNAL,4/11/2024,Service Income,CUST_0088,-90.0,Invoice:2037 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/8/2024,Income,OWNER,7.0,Sales tax for invoice #2037
SPL,nan,GENERAL JOURNAL,4/8/2024,CITY,OWNER,-7.0,Sales tax for invoice #2037
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/10/2024,Accounts Receivable,OWNER,100.0,Tip for invoice #2039 - CUST_0069
SPL,nan,GENERAL JOURNAL,4/10/2024,Uncategorized Income,OWNER,-100.0,Tip for invoice #2039 - CUST_0069
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/18/2024,Accounts Receivable,CUST_0069,2282.0,Invoice:2039
SPL,nan,GENERAL JOURNAL,4/18/2024,Tax Payable,CUST_0069,-172.0,Invoice:2039
SPL,nan,GENERAL JOURNAL,4/18/2024,Service Income,CUST_0069,-2085.0,Invoice:2039 SERVICE
SPL,nan,GENERAL JOURNAL,4/18/2024,Service Income,CUST_0069,0.0,Invoice:2039 SERVICE
SPL,nan,GENERAL JOURNAL,4/18/2024,Service Income,CUST_0069,-25.0,Invoice:2039 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/10/2024,Accounts Receivable,OWNER,2110.0,Payment for invoice #2039 - CUST_0069
SPL,nan,GENERAL JOURNAL,4/10/2024,Service Income,OWNER,-2110.0,Payment for invoice #2039 - CUST_0069
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/10/2024,Income,OWNER,172.0,Sales tax for invoice #2039
SPL,nan,GENERAL JOURNAL,4/10/2024,CITY,OWNER,-172.0,Sales tax for invoice #2039
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/11/2024,Accounts Receivable,OWNER,5175.0,Payment for invoice #2038 - CUST_0113
SPL,nan,GENERAL JOURNAL,4/11/2024,Service Income,OWNER,-5175.0,Payment for invoice #2038 - CUST_0113
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/14/2024,Accounts Receivable,CUST_0113,5602.0,Invoice:2038
SPL,nan,GENERAL JOURNAL,4/14/2024,Tax Payable,CUST_0113,-427.0,Invoice:2038
SPL,nan,GENERAL JOURNAL,4/14/2024,Service Income,CUST_0113,-3445.0,Invoice:2038 SERVICE
SPL,nan,GENERAL JOURNAL,4/14/2024,Service Income,CUST_0113,-1730.0,Invoice:2038 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/11/2024,Income,OWNER,427.0,Sales tax for invoice #2038
SPL,nan,GENERAL JOURNAL,4/11/2024,CITY,OWNER,-427.0,Sales tax for invoice #2038
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/11/2024,Accounts Receivable,OWNER,170.0,Payment for invoice #2040 - CUST_0103
SPL,nan,GENERAL JOURNAL,4/11/2024,Service Income,OWNER,-170.0,Payment for invoice #2040 - CUST_0103
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/24/2024,Accounts Receivable,CUST_0103,368.0,Invoice:2040
SPL,nan,GENERAL JOURNAL,4/24/2024,Tax Payable,CUST_0103,-28.0,Invoice:2040
SPL,nan,GENERAL JOURNAL,4/24/2024,Service Income,CUST_0103,-340.0,Invoice:2040 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/11/2024,Income,OWNER,14.0,Sales tax for invoice #2040
SPL,nan,GENERAL JOURNAL,4/11/2024,CITY,OWNER,-14.0,Sales tax for invoice #2040
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/13/2024,Accounts Receivable,OWNER,50.0,Payment for invoice #2041 - CUST_0120
SPL,nan,GENERAL JOURNAL,4/13/2024,Service Income,OWNER,-50.0,Payment for invoice #2041 - CUST_0120
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/23/2024,Accounts Receivable,CUST_0120,54.0,Invoice:2041
SPL,nan,GENERAL JOURNAL,4/23/2024,Tax Payable,CUST_0120,-4.0,Invoice:2041
SPL,nan,GENERAL JOURNAL,4/23/2024,Service Income,CUST_0120,-50.0,Invoice:2041 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/13/2024,Income,OWNER,4.0,Sales tax for invoice #2041
SPL,nan,GENERAL JOURNAL,4/13/2024,CITY,OWNER,-4.0,Sales tax for invoice #2041
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/15/2024,Accounts Receivable,OWNER,195.0,Payment for invoice #2042 - CUST_0083
SPL,nan,GENERAL JOURNAL,4/15/2024,Service Income,OWNER,-195.0,Payment for invoice #2042 - CUST_0083
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/23/2024,Accounts Receivable,CUST_0083,211.0,Invoice:2042
SPL,nan,GENERAL JOURNAL,4/23/2024,Tax Payable,CUST_0083,-16.0,Invoice:2042
SPL,nan,GENERAL JOURNAL,4/23/2024,Service Income,CUST_0083,-195.0,Invoice:2042 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/15/2024,Income,OWNER,16.0,Sales tax for invoice #2042
SPL,nan,GENERAL JOURNAL,4/15/2024,CITY,OWNER,-16.0,Sales tax for invoice #2042
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/18/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2044 - CUST_0125
SPL,nan,GENERAL JOURNAL,4/18/2024,Service Income,OWNER,-90.0,Payment for invoice #2044 - CUST_0125
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0125,97.0,Invoice:2044
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0125,-7.0,Invoice:2044
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0125,-90.0,Invoice:2044 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/18/2024,Income,OWNER,7.0,Sales tax for invoice #2044
SPL,nan,GENERAL JOURNAL,4/18/2024,CITY,OWNER,-7.0,Sales tax for invoice #2044
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/20/2024,Accounts Receivable,OWNER,2065.0,Payment for invoice #2043 - CUST_0074
SPL,nan,GENERAL JOURNAL,4/20/2024,Service Income,OWNER,-2065.0,Payment for invoice #2043 - CUST_0074
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/16/2024,Accounts Receivable,CUST_0074,2235.0,Invoice:2043
SPL,nan,GENERAL JOURNAL,4/16/2024,Tax Payable,CUST_0074,-170.0,Invoice:2043
SPL,nan,GENERAL JOURNAL,4/16/2024,Service Income,CUST_0074,-2065.0,Invoice:2043 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/20/2024,Income,OWNER,170.0,Sales tax for invoice #2043
SPL,nan,GENERAL JOURNAL,4/20/2024,CITY,OWNER,-170.0,Sales tax for invoice #2043
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Accounts Receivable,OWNER,195.0,Payment for invoice #2046 - NON_CUSTOMER
SPL,nan,GENERAL JOURNAL,4/22/2024,Service Income,OWNER,-195.0,Payment for invoice #2046 - NON_CUSTOMER
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/28/2024,Accounts Receivable,CUST_0085,211.0,Invoice:2046
SPL,nan,GENERAL JOURNAL,4/28/2024,Tax Payable,CUST_0085,-16.0,Invoice:2046
SPL,nan,GENERAL JOURNAL,4/28/2024,Service Income,CUST_0085,-195.0,Invoice:2046 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Income,OWNER,16.0,Sales tax for invoice #2046
SPL,nan,GENERAL JOURNAL,4/22/2024,CITY,OWNER,-16.0,Sales tax for invoice #2046
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2047 - CUST_0062
SPL,nan,GENERAL JOURNAL,4/22/2024,Service Income,OWNER,-90.0,Payment for invoice #2047 - CUST_0062
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0062,97.0,Invoice:2047
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0062,-7.0,Invoice:2047
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0062,-90.0,Invoice:2047 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Income,OWNER,7.0,Sales tax for invoice #2047
SPL,nan,GENERAL JOURNAL,4/22/2024,CITY,OWNER,-7.0,Sales tax for invoice #2047
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2048 - CUST_0007
SPL,nan,GENERAL JOURNAL,4/22/2024,Service Income,OWNER,-90.0,Payment for invoice #2048 - CUST_0007
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/10/2024,Accounts Receivable,CUST_0007,97.0,Invoice:2048
SPL,nan,GENERAL JOURNAL,5/10/2024,Tax Payable,CUST_0007,-7.0,Invoice:2048
SPL,nan,GENERAL JOURNAL,5/10/2024,Service Income,CUST_0007,-90.0,Invoice:2048 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Income,OWNER,7.0,Sales tax for invoice #2048
SPL,nan,GENERAL JOURNAL,4/22/2024,CITY,OWNER,-7.0,Sales tax for invoice #2048
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2049 - CUST_0107
SPL,nan,GENERAL JOURNAL,4/22/2024,Service Income,OWNER,-90.0,Payment for invoice #2049 - CUST_0107
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/16/2024,Accounts Receivable,CUST_0107,97.0,Invoice:2049
SPL,nan,GENERAL JOURNAL,5/16/2024,Tax Payable,CUST_0107,-7.0,Invoice:2049
SPL,nan,GENERAL JOURNAL,5/16/2024,Service Income,CUST_0107,-90.0,Invoice:2049 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Income,OWNER,7.0,Sales tax for invoice #2049
SPL,nan,GENERAL JOURNAL,4/22/2024,CITY,OWNER,-7.0,Sales tax for invoice #2049
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2051 - CUST_0078
SPL,nan,GENERAL JOURNAL,4/22/2024,Service Income,OWNER,-90.0,Payment for invoice #2051 - CUST_0078
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0078,97.0,Invoice:2051
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0078,-7.0,Invoice:2051
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0078,-90.0,Invoice:2051 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/22/2024,Income,OWNER,7.0,Sales tax for invoice #2051
SPL,nan,GENERAL JOURNAL,4/22/2024,CITY,OWNER,-7.0,Sales tax for invoice #2051
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/23/2024,Accounts Receivable,OWNER,50.0,Payment for invoice #2050 - NON_CUSTOMER
SPL,nan,GENERAL JOURNAL,4/23/2024,Service Income,OWNER,-50.0,Payment for invoice #2050 - NON_CUSTOMER
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/1/2024,Accounts Receivable,CUST_0055,50.0,Invoice:2050
SPL,nan,GENERAL JOURNAL,5/1/2024,Service Income,CUST_0055,-50.0,Invoice:2050 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/23/2024,Income,OWNER,0.0,Sales tax for invoice #2050
SPL,nan,GENERAL JOURNAL,4/23/2024,CITY,OWNER,0.0,Sales tax for invoice #2050
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/23/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2052 - CUST_0111
SPL,nan,GENERAL JOURNAL,4/23/2024,Service Income,OWNER,-90.0,Payment for invoice #2052 - CUST_0111
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0111,97.0,Invoice:2052
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0111,-7.0,Invoice:2052
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0111,-90.0,Invoice:2052 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/23/2024,Income,OWNER,7.0,Sales tax for invoice #2052
SPL,nan,GENERAL JOURNAL,4/23/2024,CITY,OWNER,-7.0,Sales tax for invoice #2052
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/24/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2053 - CUST_0129
SPL,nan,GENERAL JOURNAL,4/24/2024,Service Income,OWNER,-90.0,Payment for invoice #2053 - CUST_0129
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0129,97.0,Invoice:2053
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0129,-7.0,Invoice:2053
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0129,-90.0,Invoice:2053 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/24/2024,Income,OWNER,7.0,Sales tax for invoice #2053
SPL,nan,GENERAL JOURNAL,4/24/2024,CITY,OWNER,-7.0,Sales tax for invoice #2053
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/24/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2054 - CUST_0025
SPL,nan,GENERAL JOURNAL,4/24/2024,Service Income,OWNER,-90.0,Payment for invoice #2054 - CUST_0025
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0025,97.0,Invoice:2054
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0025,-7.0,Invoice:2054
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0025,-90.0,Invoice:2054 SERVICE
ENDTRNS,nan,,,nan,,,nan
